LocationKey,City,State,PostalCode,Country,Region,CreatedDate
311,ALAPPUZHA,KERALA,688006,IN,South India,2026-09-06T03:33:59.032832
312,ALAPPUZHA,KERALA,688007,IN,South India,2026-09-06T03:33:59.032832
313,ALAPPUZHA,KERALA,688506,IN,South India,2026-09-06T03:33:59.032832
314,ALAPPUZHA,KERALA,688524,IN,South India,2026-09-06T03:33:59.032832
315,ALAPPUZHA,KERALA,688561,IN,South India,2026-09-06T03:33:59.032832
316,ALAPPUZHA,KERALA,689508,IN,South India,2026-09-06T03:33:59.032832
317,ALAPPUZHA,KERALA,689571,IN,South India,2026-09-06T03:33:59.032832
318,ALAPPUZHA,KERALA,690559,IN,South India,2026-09-06T03:33:59.032832
319,ALAPPUZHA DISTRICT,KERALA,690503,IN,South India,2026-09-06T03:33:59.032832
320,"ALAPUZHA,KAYAMKULLAM",KERALA,690531,IN,South India,2026-09-06T03:33:59.032832
321,ALMORA,UTTARAKHAND,263637,IN,North India,2026-09-06T03:33:59.032832
322,ALONG,ARUNACHAL PRADESH,791001,IN,Other,2026-09-06T03:33:59.032832
323,ALUR,KARNATAKA,573213,IN,South India,2026-09-06T03:33:59.032832
324,ALUVA,KERALA,683101,IN,South India,2026-09-06T03:33:59.032832
325,ALUVA,KERALA,683108,IN,South India,2026-09-06T03:33:59.032832
326,ALUVA,KERALA,683112,IN,South India,2026-09-06T03:33:59.032832
327,ALUVA,KERALA,683518,IN,South India,2026-09-06T03:33:59.032832
328,ALWAR,RAJASTHAN,301028,IN,North India,2026-09-06T03:33:59.032832
329,ALWAR,RAJASTHAN,321605,IN,North India,2026-09-06T03:33:59.032832
330,AMALAPURAM,ANDHRA PRADESH,533221,IN,South India,2026-09-06T03:33:59.032832
331,AMANGAL,TELANGANA,509321,IN,South India,2026-09-06T03:33:59.032832
332,AMARAVATHI,ANDHRA PRADESH,522020,IN,South India,2026-09-06T03:33:59.032832
333,AMARKANTAK,MADHYA PRADESH,484886,IN,Central India,2026-09-06T03:33:59.032832
334,AMB,HIMACHAL PRADESH,174316,IN,North India,2026-09-06T03:33:59.032832
335,AMBAD,MAHARASHTRA,431204,IN,West India,2026-09-06T03:33:59.032832
336,AMBALA,HARYANA,133006,IN,North India,2026-09-06T03:33:59.032832
337,AMBALAMEDU,KERALA,682303,IN,South India,2026-09-06T03:33:59.032832
338,AMBARNATH,MAHARASHTRA,421505,IN,West India,2026-09-06T03:33:59.032832
339,AMBEDKARNAGER,UTTAR PRADESH,224152,IN,North India,2026-09-06T03:33:59.032832
340,AMBEPUR,MAHARASHTRA,402108,IN,West India,2026-09-06T03:33:59.032832
341,AMBERNATH WEST,MAHARASHTRA,421503,IN,West India,2026-09-06T03:33:59.032832
342,AMBIKAPUR,CHHATTISGARH,497001,IN,Central India,2026-09-06T03:33:59.032832
343,AMDANGA,WEST BENGAL,743126,IN,East & North-East,2026-09-06T03:33:59.032832
344,AMEENPUR HYDERABAD,TELANGANA,502032,IN,South India,2026-09-06T03:33:59.032832
345,AMETHI,UTTAR PRADESH,227409,IN,North India,2026-09-06T03:33:59.032832
346,AMETHI,UTTAR PRADESH,227412,IN,North India,2026-09-06T03:33:59.032832
347,AMGAON,MAHARASHTRA,441902,IN,West India,2026-09-06T03:33:59.032832
348,AMILA,UTTAR PRADESH,275301,IN,North India,2026-09-06T03:33:59.032832
349,AMMAPETTAI THANJAVUR DISTRICT,TAMIL NADU,614401,IN,South India,2026-09-06T03:33:59.032832
350,AMPATI,MEGHALAYA,794105,IN,Other,2026-09-06T03:33:59.032832
351,AMRATH,BIHAR,811313,IN,East & North-East,2026-09-06T03:33:59.032832
352,AMRAVATI,MAHARASHTRA,444601,IN,West India,2026-09-06T03:33:59.032832
353,AMRITSAR,PUNJAB,143003,IN,North India,2026-09-06T03:33:59.032832
354,AMRITSAR,PUNJAB,143008,IN,North India,2026-09-06T03:33:59.032832
355,AMRITSAR,PUNJAB,143112,IN,North India,2026-09-06T03:33:59.032832
356,AMROHA,UTTAR PRADESH,244221,IN,North India,2026-09-06T03:33:59.032832
357,AMTA,WEST BENGAL,711401,IN,East & North-East,2026-09-06T03:33:59.032832
358,AMTALA,WEST BENGAL,742121,IN,East & North-East,2026-09-06T03:33:59.032832
359,ANAKAPALLE,ANDHRA PRADESH,531031,IN,South India,2026-09-06T03:33:59.032832
360,ANAKAPALLI MANDAL,ANDHRA PRADESH,531001,IN,South India,2026-09-06T03:33:59.032832
361,ANAKKAYAM,KERALA,676509,IN,South India,2026-09-06T03:33:59.032832
362,ANANTAPUR,ANDHRA PRADESH,515001,IN,South India,2026-09-06T03:33:59.032832
363,ANANTAPUR,ANDHRA PRADESH,515002,IN,South India,2026-09-06T03:33:59.032832
364,ANANTAPUR,ANDHRA PRADESH,515003,IN,South India,2026-09-06T03:33:59.032832
365,ANANTAPUR,ANDHRA PRADESH,515445,IN,South India,2026-09-06T03:33:59.032832
366,ANANTAPUR,ANDHRA PRADESH,515721,IN,South India,2026-09-06T03:33:59.032832
367,ANANTAPUR,ANDHRA PRADESH,515765,IN,South India,2026-09-06T03:33:59.032832
368,ANANTAPUR,ANDHRA PRADESH,515832,IN,South India,2026-09-06T03:33:59.032832
369,ANANTHAPUR,ANDHRA PRADESH,515801,IN,South India,2026-09-06T03:33:59.032832
370,ANANTNAG,JAMMU & KASHMIR,192101,IN,North India,2026-09-06T03:33:59.032832
371,ANAPARTHY,ANDHRA PRADESH,533342,IN,South India,2026-09-06T03:33:59.032832
372,ANCHARAKANDY,KERALA,670611,IN,South India,2026-09-06T03:33:59.032832
373,"ANDHERI EAST, MUMBAI",MAHARASHTRA,400069,IN,West India,2026-09-06T03:33:59.032832
374,ANDIPALAYAM,TAMIL NADU,641687,IN,South India,2026-09-06T03:33:59.032832
375,"ANDUL, HOWRAH",WEST BENGAL,711302,IN,East & North-East,2026-09-06T03:33:59.032832
376,ANGAMALY,KERALA,683576,IN,South India,2026-09-06T03:33:59.032832
377,ANKOLA,KARNATAKA,581314,IN,South India,2026-09-06T03:33:59.032832
378,ANNAMALAI NAGAR,TAMIL NADU,608002,IN,South India,2026-09-06T03:33:59.032832
379,"ANNAMALAI NAGAR , CHIDHAMBARAM",TAMIL NADU,608002,IN,South India,2026-09-06T03:33:59.032832
380,"ANNAMANADA,TRISSUR",KERALA,680741,IN,South India,2026-09-06T03:33:59.032832
381,"ANPARA,SONEBHADRA",UTTAR PRADESH,231225,IN,North India,2026-09-06T03:33:59.032832
382,ANTA CITY,RAJASTHAN,325202,IN,North India,2026-09-06T03:33:59.032832
383,ANUGUL,ODISHA,759122,IN,East & North-East,2026-09-06T03:33:59.032832
384,ANUPGARH,RAJASTHAN,335701,IN,North India,2026-09-06T03:33:59.032832
385,"ANUSHAKTINAGAR, MUMBAI",MAHARASHTRA,400094,IN,West India,2026-09-06T03:33:59.032832
386,AONLA,UTTAR PRADESH,243301,IN,North India,2026-09-06T03:33:59.032832
387,AQUEM MARGAO,GOA,403601,IN,West India,2026-09-06T03:33:59.032832
388,ARA,BIHAR,802302,IN,East & North-East,2026-09-06T03:33:59.032832
389,ARAKONAM,TAMIL NADU,631002,IN,South India,2026-09-06T03:33:59.032832
390,ARAKONAM,TAMIL NADU,631003,IN,South India,2026-09-06T03:33:59.032832
391,ARALVAIMOZHI,TAMIL NADU,629302,IN,South India,2026-09-06T03:33:59.032832
392,ARAMBAGH,WEST BENGAL,712601,IN,East & North-East,2026-09-06T03:33:59.032832
393,ARARIYA,BIHAR,854334,IN,East & North-East,2026-09-06T03:33:59.032832
394,ARIYALUR,TAMIL NADU,621704,IN,South India,2026-09-06T03:33:59.032832
395,ARJUNDA,CHHATTISGARH,491225,IN,Central India,2026-09-06T03:33:59.032832
396,ARKI,HIMACHAL PRADESH,173208,IN,North India,2026-09-06T03:33:59.032832
397,ARNI,TAMIL NADU,632301,IN,South India,2026-09-06T03:33:59.032832
398,ALIRAJPUR,MADHYA PRADESH,457887,IN,Central India,2026-09-06T03:33:59.032832
399,ALLAGADDA,ANDHRA PRADESH,518543,IN,South India,2026-09-06T03:33:59.032832
400,ALLAHABAD,UTTAR PRADESH,211011,IN,North India,2026-09-06T03:33:59.032832
401,ALLAHABAD,UTTAR PRADESH,211016,IN,North India,2026-09-06T03:33:59.032832
402,ALLAHABAD,UTTAR PRADESH,212107,IN,North India,2026-09-06T03:33:59.032832
403,ALLAHABAD,UTTAR PRADESH,221508,IN,North India,2026-09-06T03:33:59.032832
404,ALLEPPEY,KERALA,688006,IN,South India,2026-09-06T03:33:59.032832
405,ALLIPUR,TELANGANA,502318,IN,South India,2026-09-06T03:33:59.032832
406,ALMORA,UTTARAKHAND,263629,IN,North India,2026-09-06T03:33:59.032832
407,ALMORA,UTTARAKHAND,263658,IN,North India,2026-09-06T03:33:59.032832
408,ALOK CITY,DADRA AND NAGAR,396230,IN,Other,2026-09-06T03:33:59.032832
409,ALTO DABOLIM,GOA,403801,IN,West India,2026-09-06T03:33:59.032832
410,ALUVA,KERALA,683104,IN,South India,2026-09-06T03:33:59.032832
411,ALUVA,KERALA,683105,IN,South India,2026-09-06T03:33:59.032832
412,ALUVA,KERALA,683110,IN,South India,2026-09-06T03:33:59.032832
413,ALUVA / ERNAKULAM,KERALA,683112,IN,South India,2026-09-06T03:33:59.032832
414,ALUVA ERNAKULAM,KERALA,683102,IN,South India,2026-09-06T03:33:59.032832
415,ALUVA ERNAKULAM,KERALA,683511,IN,South India,2026-09-06T03:33:59.032832
416,"ALUVA, ERNAKULAM",KERALA,683502,IN,South India,2026-09-06T03:33:59.032832
417,ALWAR,RAJASTHAN,301001,IN,North India,2026-09-06T03:33:59.032832
418,ALWAR,RAJASTHAN,301019,IN,North India,2026-09-06T03:33:59.032832
419,ALWAR,RAJASTHAN,301709,IN,North India,2026-09-06T03:33:59.032832
420,ALWARKURICHI,TAMIL NADU,627412,IN,South India,2026-09-06T03:33:59.032832
421,AMALAPURAM,ANDHRA PRADESH,533201,IN,South India,2026-09-06T03:33:59.032832
422,AMALAPURAM,ANDHRA PRADESH,533210,IN,South India,2026-09-06T03:33:59.032832
423,AMALNER,MAHARASHTRA,425401,IN,West India,2026-09-06T03:33:59.032832
424,AMBALA,HARYANA,133104,IN,North India,2026-09-06T03:33:59.032832
425,AMBALA,HARYANA,133202,IN,North India,2026-09-06T03:33:59.032832
426,AMBALA,HARYANA,133203,IN,North India,2026-09-06T03:33:59.032832
427,AMBALA,HARYANA,134003,IN,North India,2026-09-06T03:33:59.032832
428,AMBALA,HARYANA,134007,IN,North India,2026-09-06T03:33:59.032832
429,AMBALLUR,KERALA,682314,IN,South India,2026-09-06T03:33:59.032832
430,AMBARNATH,MAHARASHTRA,421501,IN,West India,2026-09-06T03:33:59.032832
431,AMBARNATH (EAST),MAHARASHTRA,421501,IN,West India,2026-09-06T03:33:59.032832
432,AMBARNATH WEST,MAHARASHTRA,421501,IN,West India,2026-09-06T03:33:59.032832
433,"AMBARNATH, WEST",MAHARASHTRA,421501,IN,West India,2026-09-06T03:33:59.032832
434,AMBATTUR,TAMIL NADU,600053,IN,South India,2026-09-06T03:33:59.032832
435,AMBEDKAR NAGAR,UTTAR PRADESH,224147,IN,North India,2026-09-06T03:33:59.032832
436,AMBEDKAR NAGAR,UTTAR PRADESH,224168,IN,North India,2026-09-06T03:33:59.032832
437,AMBEDKAR NAGAR,UTTAR PRADESH,224230,IN,North India,2026-09-06T03:33:59.032832
438,AMBERPWT HYDERABAD,TELANGANA,500013,IN,South India,2026-09-06T03:33:59.032832
439,AMBIKANAGARA,KARNATAKA,581363,IN,South India,2026-09-06T03:33:59.032832
440,AMBUR,TAMIL NADU,635802,IN,South India,2026-09-06T03:33:59.032832
441,AMBUR,TAMIL NADU,635814,IN,South India,2026-09-06T03:33:59.032832
442,AMETHI,UTTAR PRADESH,227405,IN,North India,2026-09-06T03:33:59.032832
443,AMETHI,UTTAR PRADESH,227817,IN,North India,2026-09-06T03:33:59.032832
444,AMETHI SULTANPUR DISTRICT,UTTAR PRADESH,227405,IN,North India,2026-09-06T03:33:59.032832
445,AMLA,MADHYA PRADESH,460551,IN,Central India,2026-09-06T03:33:59.032832
446,AMMAPETTAI ERODE DISTRICT,TAMIL NADU,638311,IN,South India,2026-09-06T03:33:59.032832
447,AMRAVATI,MAHARASHTRA,444604,IN,West India,2026-09-06T03:33:59.032832
448,AMRAVATI,MAHARASHTRA,444605,IN,West India,2026-09-06T03:33:59.032832
449,AMRAVATI,MAHARASHTRA,444908,IN,West India,2026-09-06T03:33:59.032832
450,AMRELI,GUJARAT,365455,IN,West India,2026-09-06T03:33:59.032832
451,AMRELI,GUJARAT,365601,IN,West India,2026-09-06T03:33:59.032832
452,AMRITSAR,PUNJAB,143107,IN,North India,2026-09-06T03:33:59.032832
453,AMRITSAR,PUNJAB,143204,IN,North India,2026-09-06T03:33:59.032832
454,AMTADY,KARNATAKA,574219,IN,South India,2026-09-06T03:33:59.032832
455,ANADAPURAM,ANDHRA PRADESH,531163,IN,South India,2026-09-06T03:33:59.032832
456,ANAKAPALLE,ANDHRA PRADESH,531002,IN,South India,2026-09-06T03:33:59.032832
457,ANAKAPALLE,ANDHRA PRADESH,531011,IN,South India,2026-09-06T03:33:59.032832
458,ANAND,GUJARAT,388121,IN,West India,2026-09-06T03:33:59.032832
459,ANAND,GUJARAT,388325,IN,West India,2026-09-06T03:33:59.032832
460,ANAND,GUJARAT,388430,IN,West India,2026-09-06T03:33:59.032832
461,ANAND NAGAR,ASSAM,783348,IN,East & North-East,2026-09-06T03:33:59.032832
462,ANANDPUR SAHIB,PUNJAB,140118,IN,North India,2026-09-06T03:33:59.032832
463,ANANTAPUR,ANDHRA PRADESH,515331,IN,South India,2026-09-06T03:33:59.032832
464,ANANTAPUR,ANDHRA PRADESH,515767,IN,South India,2026-09-06T03:33:59.032832
465,ANANTAPUR,ANDHRA PRADESH,516390,IN,South India,2026-09-06T03:33:59.032832
466,ANANTHAPUR,ANDHRA PRADESH,515415,IN,South India,2026-09-06T03:33:59.032832
467,ANCHARAKANDY,KERALA,670595,IN,South India,2026-09-06T03:33:59.032832
468,ANDAL,WEST BENGAL,713321,IN,East & North-East,2026-09-06T03:33:59.032832
469,ANDHERI EAST,MAHARASHTRA,400099,IN,West India,2026-09-06T03:33:59.032832
470,"ANDHERI EAST, MUMBAI",MAHARASHTRA,400093,IN,West India,2026-09-06T03:33:59.032832
471,ANGAMALAY,KERALA,683572,IN,South India,2026-09-06T03:33:59.032832
472,ANGAMALY,KERALA,683572,IN,South India,2026-09-06T03:33:59.032832
473,"ANGAMALY, ERNAKULAM",KERALA,683572,IN,South India,2026-09-06T03:33:59.032832
474,ANJANI PORTLAND CEMENT FACTORY,TELANGANA,508246,IN,South India,2026-09-06T03:33:59.032832
475,ALAPPUZHA HARIPPAD,KERALA,690517,IN,South India,2026-09-06T03:33:59.032832
476,"ALIGANG, LUCKNOW",UTTAR PRADESH,226020,IN,North India,2026-09-06T03:33:59.032832
477,ALIPORE KOLKATA,WEST BENGAL,700027,IN,East & North-East,2026-09-06T03:33:59.032832
478,ALIPURDUAR,WEST BENGAL,736122,IN,East & North-East,2026-09-06T03:33:59.032832
479,ALLAHABAD,UTTAR PRADESH,211006,IN,North India,2026-09-06T03:33:59.032832
480,ALLAHABAD,UTTAR PRADESH,211012,IN,North India,2026-09-06T03:33:59.032832
481,ALLAHABAD,UTTAR PRADESH,211013,IN,North India,2026-09-06T03:33:59.032832
482,ALLAHABAD,UTTAR PRADESH,211019,IN,North India,2026-09-06T03:33:59.032832
483,ALLAHABAD,UTTAR PRADESH,212404,IN,North India,2026-09-06T03:33:59.032832
484,ALLAHABAD,UTTAR PRADESH,212405,IN,North India,2026-09-06T03:33:59.032832
485,ALLAHABAD,UTTAR PRADESH,221507,IN,North India,2026-09-06T03:33:59.032832
486,ALLAHABAD,UTTAR PRADESH,229412,IN,North India,2026-09-06T03:33:59.032832
487,ALLAPALLI,MAHARASHTRA,442703,IN,West India,2026-09-06T03:33:59.032832
488,ALMORA,UTTARAKHAND,263601,IN,North India,2026-09-06T03:33:59.032832
489,ALNAVAR,KARNATAKA,581103,IN,South India,2026-09-06T03:33:59.032832
490,ALOT,MADHYA PRADESH,457114,IN,Central India,2026-09-06T03:33:59.032832
491,ALTO PORVORIM,GOA,403521,IN,West India,2026-09-06T03:33:59.032832
492,ALUVA,KERALA,683102,IN,South India,2026-09-06T03:33:59.032832
493,ALUVA,KERALA,683511,IN,South India,2026-09-06T03:33:59.032832
494,ALUVA,KERALA,683561,IN,South India,2026-09-06T03:33:59.032832
495,ALUVA 6,KERALA,683106,IN,South India,2026-09-06T03:33:59.032832
496,"ALUVA, ERNAKULAM DIST",KERALA,683578,IN,South India,2026-09-06T03:33:59.032832
497,ALWAR,RAJASTHAN,301406,IN,North India,2026-09-06T03:33:59.032832
498,AMADALAVALASA,ANDHRA PRADESH,532185,IN,South India,2026-09-06T03:33:59.032832
499,AMARPUR,BIHAR,813101,IN,East & North-East,2026-09-06T03:33:59.032832
500,AMB,HIMACHAL PRADESH,177203,IN,North India,2026-09-06T03:33:59.032832
501,AMBALA CANTT,HARYANA,133001,IN,North India,2026-09-06T03:33:59.032832
502,AMBALAPUZHA,KERALA,688005,IN,South India,2026-09-06T03:33:59.032832
503,AMBARNATH,MAHARASHTRA,421502,IN,West India,2026-09-06T03:33:59.032832
504,AMBARNATH (E),MAHARASHTRA,421501,IN,West India,2026-09-06T03:33:59.032832
505,AMBARNATH EAST,MAHARASHTRA,421501,IN,West India,2026-09-06T03:33:59.032832
506,AMBERNATH [E] DISTRICT AMBERNATH,MAHARASHTRA,421501,IN,West India,2026-09-06T03:33:59.032832
507,AMBERNATH EAST DIST THANE,MAHARASHTRA,421501,IN,West India,2026-09-06T03:33:59.032832
508,AMETHI,UTTAR PRADESH,227811,IN,North India,2026-09-06T03:33:59.032832
509,AMLA,MADHYA PRADESH,460553,IN,Central India,2026-09-06T03:33:59.032832
510,AMLAI,MADHYA PRADESH,484110,IN,Central India,2026-09-06T03:33:59.032832
511,AMLOHRI,MADHYA PRADESH,486887,IN,Central India,2026-09-06T03:33:59.032832
512,AMRAVATI,MAHARASHTRA,444606,IN,West India,2026-09-06T03:33:59.032832
513,AMRAVATI,MAHARASHTRA,444607,IN,West India,2026-09-06T03:33:59.032832
514,AMRAVATI,MAHARASHTRA,444902,IN,West India,2026-09-06T03:33:59.032832
515,AMRAVATI.,MAHARASHTRA,444606,IN,West India,2026-09-06T03:33:59.032832
516,AMRITSAR,PUNJAB,143002,IN,North India,2026-09-06T03:33:59.032832
517,AMRITSAR,PUNJAB,143105,IN,North India,2026-09-06T03:33:59.032832
518,"AMRUTHAHALLI, JAKKUR POST",KARNATAKA,560064,IN,South India,2026-09-06T03:33:59.032832
519,ANAIMALAI,TAMIL NADU,642104,IN,South India,2026-09-06T03:33:59.032832
520,ANAKAPALLE,ANDHRA PRADESH,531001,IN,South India,2026-09-06T03:33:59.032832
521,ANAKAPALLI,ANDHRA PRADESH,531001,IN,South India,2026-09-06T03:33:59.032832
522,ANAND,GUJARAT,380001,IN,West India,2026-09-06T03:33:59.032832
523,ANAND,GUJARAT,388001,IN,West India,2026-09-06T03:33:59.032832
524,ANAND,GUJARAT,388120,IN,West India,2026-09-06T03:33:59.032832
525,ANAND,GUJARAT,388315,IN,West India,2026-09-06T03:33:59.032832
526,ANAND,GUJARAT,388320,IN,West India,2026-09-06T03:33:59.032832
527,ANAND,GUJARAT,388345,IN,West India,2026-09-06T03:33:59.032832
528,ANAND,GUJARAT,388355,IN,West India,2026-09-06T03:33:59.032832
529,ANANDNAGAR,UTTAR PRADESH,273155,IN,North India,2026-09-06T03:33:59.032832
530,ANANDPUR SAHIB,PUNJAB,140117,IN,North India,2026-09-06T03:33:59.032832
531,ANANTAPALLI,ANDHRA PRADESH,534111,IN,South India,2026-09-06T03:33:59.032832
532,ANANTAPALLI,ANDHRA PRADESH,534112,IN,South India,2026-09-06T03:33:59.032832
533,ANANTAPUR,ANDHRA PRADESH,515004,IN,South India,2026-09-06T03:33:59.032832
534,ANANTAPUR,ANDHRA PRADESH,515005,IN,South India,2026-09-06T03:33:59.032832
535,ANANTAPUR,ANDHRA PRADESH,515741,IN,South India,2026-09-06T03:33:59.032832
536,ANAPARTHY,ANDHRA PRADESH,533264,IN,South India,2026-09-06T03:33:59.032832
537,ANDHERI,MAHARASHTRA,400059,IN,West India,2026-09-06T03:33:59.032832
538,ANDHERI E,MAHARASHTRA,400072,IN,West India,2026-09-06T03:33:59.032832
539,ANDIPATTI,TAMIL NADU,625512,IN,South India,2026-09-06T03:33:59.032832
540,ANDUL-MOURI,WEST BENGAL,711302,IN,East & North-East,2026-09-06T03:33:59.032832
541,ANGUL,ODISHA,759143,IN,East & North-East,2026-09-06T03:33:59.032832
542,ANGUL,ODISHA,759145,IN,East & North-East,2026-09-06T03:33:59.032832
543,ANIL NEERKONDA HOSPITAL,ANDHRA PRADESH,531162,IN,South India,2026-09-06T03:33:59.032832
544,ANJUNA,GOA,403509,IN,West India,2026-09-06T03:33:59.032832
545,ANKLAV,GUJARAT,388510,IN,West India,2026-09-06T03:33:59.032832
546,ANKLESHWAR,GUJARAT,393001,IN,West India,2026-09-06T03:33:59.032832
547,ANKLESHWAR,GUJARAT,393002,IN,West India,2026-09-06T03:33:59.032832
548,ANKLESHWR,GUJARAT,393002,IN,West India,2026-09-06T03:33:59.032832
549,ANNAVARAM,ANDHRA PRADESH,533406,IN,South India,2026-09-06T03:33:59.032832
550,ANPARA,UTTAR PRADESH,231220,IN,North India,2026-09-06T03:33:59.032832
551,ANTAH,RAJASTHAN,325202,IN,North India,2026-09-06T03:33:59.032832
552,AROOR,KERALA,688534,IN,South India,2026-09-06T03:33:59.032832
553,AROOR,KERALA,688535,IN,South India,2026-09-06T03:33:59.032832
554,ARVI,MAHARASHTRA,442201,IN,West India,2026-09-06T03:33:59.032832
555,ARWAL,BIHAR,804419,IN,East & North-East,2026-09-06T03:33:59.032832
556,ASANSOL,WEST BENGAL,713305,IN,East & North-East,2026-09-06T03:33:59.032832
557,ASANSOL,WEST BENGAL,713325,IN,East & North-East,2026-09-06T03:33:59.032832
558,ASANSOL,WEST BENGAL,713339,IN,East & North-East,2026-09-06T03:33:59.032832
559,ASARGANJ,BIHAR,813201,IN,East & North-East,2026-09-06T03:33:59.032832
560,ASHIANA NAGAR PATNA,BIHAR,800025,IN,East & North-East,2026-09-06T03:33:59.032832
561,ASHOKNAGAR,WEST BENGAL,743263,IN,East & North-East,2026-09-06T03:33:59.032832
562,ASIKA,ODISHA,761110,IN,East & North-East,2026-09-06T03:33:59.032832
563,ASSONORA,GOA,403503,IN,West India,2026-09-06T03:33:59.032832
564,"AT POST UNAI,TA VANSDA DI NAVSARI",GUJARAT,396590,IN,West India,2026-09-06T03:33:59.032832
565,ATARRA,UTTAR PRADESH,210201,IN,North India,2026-09-06T03:33:59.032832
566,ATELI,HARYANA,123021,IN,North India,2026-09-06T03:33:59.032832
567,ATHANI,KARNATAKA,591304,IN,South India,2026-09-06T03:33:59.032832
568,ATHIRAMPUZHA,KERALA,686562,IN,South India,2026-09-06T03:33:59.032832
569,ATHIRAMPUZHA,KERALA,686602,IN,South India,2026-09-06T03:33:59.032832
570,ATHVELLY,TELANGANA,501401,IN,South India,2026-09-06T03:33:59.032832
571,ATMAKUR,ANDHRA PRADESH,518422,IN,South India,2026-09-06T03:33:59.032832
572,"ATMAKUR, MANGALAGIRI",ANDHRA PRADESH,522503,IN,South India,2026-09-06T03:33:59.032832
573,ATTABIRA DIST- BARGARH,ODISHA,768027,IN,East & North-East,2026-09-06T03:33:59.032832
574,ATTILLI,ANDHRA PRADESH,534134,IN,South India,2026-09-06T03:33:59.032832
575,ATTINGAL,KERALA,695101,IN,South India,2026-09-06T03:33:59.032832
576,ATTINGAL,KERALA,695102,IN,South India,2026-09-06T03:33:59.032832
577,ATTINGAL,KERALA,695143,IN,South India,2026-09-06T03:33:59.032832
578,ATTUR,TAMIL NADU,636102,IN,South India,2026-09-06T03:33:59.032832
579,ATTUR,TAMIL NADU,636121,IN,South India,2026-09-06T03:33:59.032832
580,ATUL,GUJARAT,396020,IN,West India,2026-09-06T03:33:59.032832
581,"AUNDH, PUNE",MAHARASHTRA,411007,IN,West India,2026-09-06T03:33:59.032832
582,AURAIYA,UTTAR PRADESH,206122,IN,North India,2026-09-06T03:33:59.032832
583,AURAIYA,UTTAR PRADESH,206129,IN,North India,2026-09-06T03:33:59.032832
584,AURAIYA,UTTAR PRADESH,206244,IN,North India,2026-09-06T03:33:59.032832
585,AURANGABAD,BIHAR,824101,IN,East & North-East,2026-09-06T03:33:59.032832
586,AURANGABAD,MAHARASHTRA,431002,IN,West India,2026-09-06T03:33:59.032832
587,AURANGABAD,MAHARASHTRA,431003,IN,West India,2026-09-06T03:33:59.032832
588,AURANGABAD,MAHARASHTRA,431004,IN,West India,2026-09-06T03:33:59.032832
589,AURANGABAD,MAHARASHTRA,431116,IN,West India,2026-09-06T03:33:59.032832
590,AURANGABAD,MAHARASHTRA,431154,IN,West India,2026-09-06T03:33:59.032832
591,AURANGABAD,WEST BENGAL,742201,IN,East & North-East,2026-09-06T03:33:59.032832
592,AVADI,TAMIL NADU,600062,IN,South India,2026-09-06T03:33:59.032832
593,AVITTATHUR,KERALA,680683,IN,South India,2026-09-06T03:33:59.032832
594,AYAN KOLLAN KONDAN (PO) RAJAPALAYAM (TK),TAMIL NADU,626142,IN,South India,2026-09-06T03:33:59.032832
595,AZAMGARH,UTTAR PRADESH,223224,IN,North India,2026-09-06T03:33:59.032832
596,AZAMGARH,UTTAR PRADESH,223225,IN,North India,2026-09-06T03:33:59.032832
597,AZAMGARH,UTTAR PRADESH,226001,IN,North India,2026-09-06T03:33:59.032832
598,AZAMGARH,UTTAR PRADESH,276136,IN,North India,2026-09-06T03:33:59.032832
599,AZAMGARH,UTTAR PRADESH,276140,IN,North India,2026-09-06T03:33:59.032832
600,AZAMGARH,UTTAR PRADESH,276303,IN,North India,2026-09-06T03:33:59.032832
601,AZHEEKAL TELEPHONE EXCHANGE,KERALA,690547,IN,South India,2026-09-06T03:33:59.032832
602,AZHIKODE,KERALA,670009,IN,South India,2026-09-06T03:33:59.032832
603,BABRA,GUJARAT,365421,IN,West India,2026-09-06T03:33:59.032832
604,BACHUPALLY,TELANGANA,500090,IN,South India,2026-09-06T03:33:59.032832
605,"BACHUPALLY, HYDERABAD",TELANGANA,500090,IN,South India,2026-09-06T03:33:59.032832
606,BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,173205,IN,North India,2026-09-06T03:33:59.032832
607,BADLAPUR,UTTAR PRADESH,222125,IN,North India,2026-09-06T03:33:59.032832
608,BADLAPUR (W),MAHARASHTRA,421503,IN,West India,2026-09-06T03:33:59.032832
