MarketingFactKey,DateKey,CampaignKey,ChannelKey,LocationKey,Impressions,Clicks,SpendAmount,LeadsGenerated,ConversionsCount,AttributedSaleAmount,CTR_Pct,CPC_Amount,CostPerLead,CostPerConversion,ROAS,SourceSystem,SourceRecordID,ETL_LoadedAt
2347,20241104,11,11,2612,0,0,230.53,0,0,1103.00,0.0000,0.00,0.00,0.00,4.78,Google Ads,A3346,2026-09-07T07:48:42.882130
2348,20241101,11,11,2612,0,0,229.71,0,0,1817.00,0.0000,0.00,0.00,0.00,7.91,Google Ads,A3347,2026-09-07T07:48:42.882130
2349,20241127,5,11,2612,0,0,214.32,0,0,1444.00,0.0000,0.00,0.00,0.00,6.74,Google Ads,A3348,2026-09-07T07:48:42.882130
2350,20241110,6,11,2612,0,0,0.00,0,0,1288.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3349,2026-09-07T07:48:42.882130
2351,20241104,6,11,2612,0,0,182.36,0,0,1933.00,0.0000,0.00,0.00,0.00,10.60,Google Ads,A3350,2026-09-07T07:48:42.882130
2352,20241125,7,11,2612,0,0,191.74,0,0,1893.00,0.0000,0.00,0.00,0.00,9.87,Google Ads,A3351,2026-09-07T07:48:42.882130
2353,20241114,11,11,2612,0,0,223.35,0,0,1377.00,0.0000,0.00,0.00,0.00,6.17,Google Ads,A3352,2026-09-07T07:48:42.882130
2354,20241101,1,11,2612,0,0,200.54,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3353,2026-09-07T07:48:42.882130
2355,20241112,9,11,2612,0,0,233.98,0,0,1743.00,0.0000,0.00,0.00,0.00,7.45,Google Ads,A3354,2026-09-07T07:48:42.882130
2356,20241120,3,11,2612,0,0,181.48,0,0,1189.00,0.0000,0.00,0.00,0.00,6.55,Google Ads,A3355,2026-09-07T07:48:42.882130
2357,20241106,5,11,2612,0,0,183.00,0,0,1108.00,0.0000,0.00,0.00,0.00,6.05,Google Ads,A3356,2026-09-07T07:48:42.882130
2358,20241120,5,11,2612,0,0,180.01,0,0,1648.00,0.0000,0.00,0.00,0.00,9.16,Google Ads,A3357,2026-09-07T07:48:42.882130
2359,20241124,17,11,2612,0,0,208.84,0,0,1628.00,0.0000,0.00,0.00,0.00,7.80,Google Ads,A3358,2026-09-07T07:48:42.882130
2360,20241111,9,11,2612,0,0,219.93,0,0,1602.00,0.0000,0.00,0.00,0.00,7.28,Google Ads,A3359,2026-09-07T07:48:42.882130
2361,20241112,7,11,2612,0,0,244.13,0,0,1380.00,0.0000,0.00,0.00,0.00,5.65,Google Ads,A3360,2026-09-07T07:48:42.882130
2362,20241108,5,11,2612,0,0,228.32,0,0,1056.00,0.0000,0.00,0.00,0.00,4.63,Google Ads,A3361,2026-09-07T07:48:42.882130
2363,20241107,1,11,2612,0,0,186.67,0,0,1340.00,0.0000,0.00,0.00,0.00,7.18,Google Ads,A3362,2026-09-07T07:48:42.882130
2364,20241123,17,11,2612,0,0,215.52,0,0,1513.00,0.0000,0.00,0.00,0.00,7.02,Google Ads,A3363,2026-09-07T07:48:42.882130
2365,20241109,1,11,2612,0,0,249.46,0,0,1176.00,0.0000,0.00,0.00,0.00,4.71,Google Ads,A3364,2026-09-07T07:48:42.882130
2366,20241105,2,11,2612,0,0,224.77,0,0,1440.00,0.0000,0.00,0.00,0.00,6.41,Google Ads,A3365,2026-09-07T07:48:42.882130
2367,20241130,10,11,2612,0,0,190.30,0,0,1694.00,0.0000,0.00,0.00,0.00,8.90,Google Ads,A3366,2026-09-07T07:48:42.882130
2368,20241121,17,11,2612,0,0,208.68,0,0,1779.00,0.0000,0.00,0.00,0.00,8.53,Google Ads,A3367,2026-09-07T07:48:42.882130
2369,20241115,11,11,2612,0,0,220.82,0,0,1866.00,0.0000,0.00,0.00,0.00,8.45,Google Ads,A3368,2026-09-07T07:48:42.882130
2370,20241121,6,11,2612,0,0,215.86,0,0,1712.00,0.0000,0.00,0.00,0.00,7.93,Google Ads,A3369,2026-09-07T07:48:42.882130
2371,20241121,18,11,2612,0,0,213.66,0,0,1708.00,0.0000,0.00,0.00,0.00,7.99,Google Ads,A3370,2026-09-07T07:48:42.882130
2372,20241112,13,11,2612,0,0,221.99,0,0,1796.00,0.0000,0.00,0.00,0.00,8.09,Google Ads,A3371,2026-09-07T07:48:42.882130
2373,20241119,1,11,2612,0,0,247.56,0,0,1542.00,0.0000,0.00,0.00,0.00,6.23,Google Ads,A3372,2026-09-07T07:48:42.882130
2374,20241127,9,11,2612,0,0,223.48,0,0,1555.00,0.0000,0.00,0.00,0.00,6.96,Google Ads,A3373,2026-09-07T07:48:42.882130
2375,20241102,15,11,2612,0,0,199.85,0,0,1657.00,0.0000,0.00,0.00,0.00,8.29,Google Ads,A3374,2026-09-07T07:48:42.882130
2376,20241120,4,11,2612,0,0,185.48,0,0,1193.00,0.0000,0.00,0.00,0.00,6.43,Google Ads,A3375,2026-09-07T07:48:42.882130
2377,20241103,8,11,2612,0,0,245.40,0,0,1650.00,0.0000,0.00,0.00,0.00,6.72,Google Ads,A3376,2026-09-07T07:48:42.882130
2378,20241117,9,11,2612,0,0,234.27,0,0,1627.00,0.0000,0.00,0.00,0.00,6.94,Google Ads,A3377,2026-09-07T07:48:42.882130
2379,20241111,8,11,2612,0,0,181.19,0,0,1048.00,0.0000,0.00,0.00,0.00,5.78,Google Ads,A3378,2026-09-07T07:48:42.882130
2380,20241109,8,11,2612,0,0,216.63,0,0,1502.00,0.0000,0.00,0.00,0.00,6.93,Google Ads,A3379,2026-09-07T07:48:42.882130
2381,20241127,11,11,2612,0,0,220.53,0,0,1670.00,0.0000,0.00,0.00,0.00,7.57,Google Ads,A3380,2026-09-07T07:48:42.882130
2382,20241114,15,11,2612,0,0,224.68,0,0,1773.00,0.0000,0.00,0.00,0.00,7.89,Google Ads,A3381,2026-09-07T07:48:42.882130
2383,20241112,4,11,2612,0,0,195.25,0,0,1060.00,0.0000,0.00,0.00,0.00,5.43,Google Ads,A3382,2026-09-07T07:48:42.882130
2384,20241110,16,11,2612,0,0,232.88,0,0,1099.00,0.0000,0.00,0.00,0.00,4.72,Google Ads,A3383,2026-09-07T07:48:42.882130
2385,20241102,3,11,2612,0,0,196.59,0,0,1034.00,0.0000,0.00,0.00,0.00,5.26,Google Ads,A3384,2026-09-07T07:48:42.882130
2386,20241122,8,11,2612,0,0,230.69,0,0,1537.00,0.0000,0.00,0.00,0.00,6.66,Google Ads,A3385,2026-09-07T07:48:42.882130
2387,20241114,1,11,2612,0,0,195.94,0,0,1377.00,0.0000,0.00,0.00,0.00,7.03,Google Ads,A3386,2026-09-07T07:48:42.882130
2388,20241115,7,11,2612,0,0,238.61,0,0,1795.00,0.0000,0.00,0.00,0.00,7.52,Google Ads,A3387,2026-09-07T07:48:42.882130
2389,20241101,14,11,2612,0,0,218.35,0,0,1311.00,0.0000,0.00,0.00,0.00,6.00,Google Ads,A3388,2026-09-07T07:48:42.882130
2390,20241105,8,11,2612,0,0,216.67,0,0,1777.00,0.0000,0.00,0.00,0.00,8.20,Google Ads,A3389,2026-09-07T07:48:42.882130
2391,20241104,2,11,2612,0,0,223.08,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3390,2026-09-07T07:48:42.882130
2392,20241128,15,11,2612,0,0,182.11,0,0,1332.00,0.0000,0.00,0.00,0.00,7.31,Google Ads,A3391,2026-09-07T07:48:42.882130
2393,20241129,13,11,2612,0,0,208.90,0,0,1313.00,0.0000,0.00,0.00,0.00,6.29,Google Ads,A3392,2026-09-07T07:48:42.882130
2394,20241121,3,11,2612,0,0,204.06,0,0,1407.00,0.0000,0.00,0.00,0.00,6.90,Google Ads,A3393,2026-09-07T07:48:42.882130
2395,20241127,2,11,2612,0,0,237.88,0,0,1401.00,0.0000,0.00,0.00,0.00,5.89,Google Ads,A3394,2026-09-07T07:48:42.882130
2396,20241115,15,11,2612,0,0,186.92,0,0,1053.00,0.0000,0.00,0.00,0.00,5.63,Google Ads,A3395,2026-09-07T07:48:42.882130
2397,20241104,8,11,2612,0,0,236.35,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3396,2026-09-07T07:48:42.882130
2398,20241106,2,11,2612,0,0,213.11,0,0,1057.00,0.0000,0.00,0.00,0.00,4.96,Google Ads,A3397,2026-09-07T07:48:42.882130
2399,20241129,16,11,2612,0,0,182.57,0,0,1852.00,0.0000,0.00,0.00,0.00,10.14,Google Ads,A3398,2026-09-07T07:48:42.882130
2400,20241128,7,11,2612,0,0,183.05,0,0,1988.00,0.0000,0.00,0.00,0.00,10.86,Google Ads,A3399,2026-09-07T07:48:42.882130
2401,20241117,16,11,2612,0,0,180.05,0,0,1568.00,0.0000,0.00,0.00,0.00,8.71,Google Ads,A3400,2026-09-07T07:48:42.882130
2402,20241103,7,11,2612,0,0,186.41,0,0,1120.00,0.0000,0.00,0.00,0.00,6.01,Google Ads,A3401,2026-09-07T07:48:42.882130
2403,20241119,9,11,2612,0,0,193.49,0,0,1340.00,0.0000,0.00,0.00,0.00,6.93,Google Ads,A3402,2026-09-07T07:48:42.882130
2404,20241110,4,11,2612,0,0,201.70,0,0,1636.00,0.0000,0.00,0.00,0.00,8.11,Google Ads,A3403,2026-09-07T07:48:42.882130
2405,20241103,2,11,2612,0,0,249.74,0,0,1067.00,0.0000,0.00,0.00,0.00,4.27,Google Ads,A3404,2026-09-07T07:48:42.882130
2406,20241113,14,11,2612,0,0,191.98,0,0,1458.00,0.0000,0.00,0.00,0.00,7.59,Google Ads,A3405,2026-09-07T07:48:42.882130
2407,20241118,16,11,2612,0,0,189.19,0,0,1189.00,0.0000,0.00,0.00,0.00,6.28,Google Ads,A3406,2026-09-07T07:48:42.882130
2408,20241118,10,11,2612,0,0,202.96,0,0,1132.00,0.0000,0.00,0.00,0.00,5.58,Google Ads,A3407,2026-09-07T07:48:42.882130
2409,20241127,3,11,2612,0,0,205.99,0,0,1607.00,0.0000,0.00,0.00,0.00,7.80,Google Ads,A3408,2026-09-07T07:48:42.882130
2410,20241102,7,11,2612,0,0,207.63,0,0,1454.00,0.0000,0.00,0.00,0.00,7.00,Google Ads,A3409,2026-09-07T07:48:42.882130
2411,20241115,13,11,2612,0,0,186.73,0,0,1271.00,0.0000,0.00,0.00,0.00,6.81,Google Ads,A3410,2026-09-07T07:48:42.882130
2412,20241128,6,11,2612,0,0,240.34,0,0,1313.00,0.0000,0.00,0.00,0.00,5.46,Google Ads,A3411,2026-09-07T07:48:42.882130
2413,20241129,4,11,2612,0,0,202.56,0,0,1880.00,0.0000,0.00,0.00,0.00,9.28,Google Ads,A3412,2026-09-07T07:48:42.882130
2414,20241106,17,11,2612,0,0,218.12,0,0,1019.00,0.0000,0.00,0.00,0.00,4.67,Google Ads,A3413,2026-09-07T07:48:42.882130
2415,20241103,18,11,2612,0,0,231.73,0,0,1306.00,0.0000,0.00,0.00,0.00,5.64,Google Ads,A3414,2026-09-07T07:48:42.882130
2416,20241101,16,11,2612,0,0,247.32,0,0,1828.00,0.0000,0.00,0.00,0.00,7.39,Google Ads,A3415,2026-09-07T07:48:42.882130
2417,20241127,9,11,2612,0,0,199.63,0,0,1319.00,0.0000,0.00,0.00,0.00,6.61,Google Ads,A3416,2026-09-07T07:48:42.882130
2418,20241102,10,11,2612,0,0,181.56,0,0,1385.00,0.0000,0.00,0.00,0.00,7.63,Google Ads,A3417,2026-09-07T07:48:42.882130
2419,20241125,18,11,2612,0,0,207.43,0,0,1325.00,0.0000,0.00,0.00,0.00,6.39,Google Ads,A3418,2026-09-07T07:48:42.882130
2420,20241113,10,11,2612,0,0,213.11,0,0,1730.00,0.0000,0.00,0.00,0.00,8.12,Google Ads,A3419,2026-09-07T07:48:42.882130
2421,20241114,4,11,2612,0,0,188.91,0,0,1368.00,0.0000,0.00,0.00,0.00,7.24,Google Ads,A3420,2026-09-07T07:48:42.882130
2422,20241124,11,11,2612,0,0,206.92,0,0,1054.00,0.0000,0.00,0.00,0.00,5.09,Google Ads,A3421,2026-09-07T07:48:42.882130
2423,20241125,5,11,2612,0,0,0.00,0,0,1103.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3422,2026-09-07T07:48:42.882130
2424,20241122,9,11,2612,0,0,243.38,0,0,1606.00,0.0000,0.00,0.00,0.00,6.60,Google Ads,A3423,2026-09-07T07:48:42.882130
2425,20241122,18,11,2612,0,0,205.00,0,0,1319.00,0.0000,0.00,0.00,0.00,6.43,Google Ads,A3424,2026-09-07T07:48:42.882130
2426,20241109,16,11,2612,0,0,236.34,0,0,1050.00,0.0000,0.00,0.00,0.00,4.44,Google Ads,A3425,2026-09-07T07:48:42.882130
2427,20241116,6,11,2612,0,0,204.35,0,0,1978.00,0.0000,0.00,0.00,0.00,9.68,Google Ads,A3426,2026-09-07T07:48:42.882130
2428,20241126,2,11,2612,0,0,212.53,0,0,1749.00,0.0000,0.00,0.00,0.00,8.23,Google Ads,A3427,2026-09-07T07:48:42.882130
2429,20241125,4,11,2612,0,0,0.00,0,0,1030.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3428,2026-09-07T07:48:42.882130
2430,20241118,8,11,2612,0,0,247.45,0,0,1601.00,0.0000,0.00,0.00,0.00,6.47,Google Ads,A3429,2026-09-07T07:48:42.882130
2431,20241120,18,11,2612,0,0,231.01,0,0,1448.00,0.0000,0.00,0.00,0.00,6.27,Google Ads,A3430,2026-09-07T07:48:42.882130
2432,20241122,15,11,2612,0,0,247.11,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3431,2026-09-07T07:48:42.882130
2433,20241109,15,11,2612,0,0,233.19,0,0,1135.00,0.0000,0.00,0.00,0.00,4.87,Google Ads,A3432,2026-09-07T07:48:42.882130
2434,20241118,16,11,2612,0,0,209.41,0,0,1066.00,0.0000,0.00,0.00,0.00,5.09,Google Ads,A3433,2026-09-07T07:48:42.882130
2435,20241110,9,11,2612,0,0,191.42,0,0,1783.00,0.0000,0.00,0.00,0.00,9.31,Google Ads,A3434,2026-09-07T07:48:42.882130
2436,20241105,2,11,2612,0,0,186.09,0,0,1218.00,0.0000,0.00,0.00,0.00,6.55,Google Ads,A3435,2026-09-07T07:48:42.882130
2437,20241104,17,11,2612,0,0,207.40,0,0,1616.00,0.0000,0.00,0.00,0.00,7.79,Google Ads,A3436,2026-09-07T07:48:42.882130
2438,20241122,8,11,2612,0,0,198.12,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3437,2026-09-07T07:48:42.882130
2439,20241118,9,11,2612,0,0,206.30,0,0,1816.00,0.0000,0.00,0.00,0.00,8.80,Google Ads,A3438,2026-09-07T07:48:42.882130
2440,20241128,11,11,2612,0,0,235.96,0,0,1926.00,0.0000,0.00,0.00,0.00,8.16,Google Ads,A3439,2026-09-07T07:48:42.882130
2441,20241111,13,11,2612,0,0,220.19,0,0,1870.00,0.0000,0.00,0.00,0.00,8.49,Google Ads,A3440,2026-09-07T07:48:42.882130
2442,20241101,10,11,2612,0,0,220.26,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3441,2026-09-07T07:48:42.882130
2443,20241104,16,11,2612,0,0,209.39,0,0,1620.00,0.0000,0.00,0.00,0.00,7.74,Google Ads,A3442,2026-09-07T07:48:42.882130
2444,20241120,14,11,2612,0,0,247.57,0,0,1273.00,0.0000,0.00,0.00,0.00,5.14,Google Ads,A3443,2026-09-07T07:48:42.882130
2445,20241114,14,11,2612,0,0,201.45,0,0,1331.00,0.0000,0.00,0.00,0.00,6.61,Google Ads,A3444,2026-09-07T07:48:42.882130
2446,20241101,4,11,2612,0,0,189.92,0,0,1093.00,0.0000,0.00,0.00,0.00,5.76,Google Ads,A3445,2026-09-07T07:48:42.882130
2447,20241103,8,11,2612,0,0,192.49,0,0,1023.00,0.0000,0.00,0.00,0.00,5.31,Google Ads,A3446,2026-09-07T07:48:42.882130
2448,20241118,18,11,2612,0,0,234.31,0,0,1609.00,0.0000,0.00,0.00,0.00,6.87,Google Ads,A3447,2026-09-07T07:48:42.882130
2449,20241128,14,11,2612,0,0,227.98,0,0,1064.00,0.0000,0.00,0.00,0.00,4.67,Google Ads,A3448,2026-09-07T07:48:42.882130
2450,20241103,7,11,2612,0,0,242.62,0,0,1538.00,0.0000,0.00,0.00,0.00,6.34,Google Ads,A3449,2026-09-07T07:48:42.882130
2451,20241110,14,11,2612,0,0,202.95,0,0,1812.00,0.0000,0.00,0.00,0.00,8.93,Google Ads,A3450,2026-09-07T07:48:42.882130
2452,20241121,7,11,2612,0,0,221.44,0,0,1728.00,0.0000,0.00,0.00,0.00,7.80,Google Ads,A3451,2026-09-07T07:48:42.882130
2453,20241114,9,11,2612,0,0,183.67,0,0,1815.00,0.0000,0.00,0.00,0.00,9.88,Google Ads,A3452,2026-09-07T07:48:42.882130
2454,20241129,5,11,2612,0,0,219.15,0,0,1491.00,0.0000,0.00,0.00,0.00,6.80,Google Ads,A3453,2026-09-07T07:48:42.882130
2455,20241122,10,11,2612,0,0,190.94,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3454,2026-09-07T07:48:42.882130
2456,20241110,14,11,2612,0,0,242.19,0,0,1897.00,0.0000,0.00,0.00,0.00,7.83,Google Ads,A3455,2026-09-07T07:48:42.882130
2457,20241123,12,11,2612,0,0,186.79,0,0,1172.00,0.0000,0.00,0.00,0.00,6.27,Google Ads,A3456,2026-09-07T07:48:42.882130
2458,20241113,13,11,2612,0,0,223.45,0,0,1578.00,0.0000,0.00,0.00,0.00,7.06,Google Ads,A3457,2026-09-07T07:48:42.882130
2459,20241127,9,11,2612,0,0,239.10,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3458,2026-09-07T07:48:42.882130
2460,20241128,11,11,2612,0,0,180.45,0,0,1978.00,0.0000,0.00,0.00,0.00,10.96,Google Ads,A3459,2026-09-07T07:48:42.882130
2461,20241113,6,11,2612,0,0,214.54,0,0,1408.00,0.0000,0.00,0.00,0.00,6.56,Google Ads,A3460,2026-09-07T07:48:42.882130
2462,20241106,7,11,2612,0,0,186.04,0,0,1645.00,0.0000,0.00,0.00,0.00,8.84,Google Ads,A3461,2026-09-07T07:48:42.882130
2463,20241129,4,11,2612,0,0,209.18,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3462,2026-09-07T07:48:42.882130
2464,20241129,5,11,2612,0,0,185.97,0,0,1993.00,0.0000,0.00,0.00,0.00,10.72,Google Ads,A3463,2026-09-07T07:48:42.882130
2465,20241114,14,11,2612,0,0,245.68,0,0,1336.00,0.0000,0.00,0.00,0.00,5.44,Google Ads,A3464,2026-09-07T07:48:42.882130
2466,20241123,15,11,2612,0,0,240.69,0,0,1998.00,0.0000,0.00,0.00,0.00,8.30,Google Ads,A3465,2026-09-07T07:48:42.882130
2467,20241125,7,11,2612,0,0,182.99,0,0,1918.00,0.0000,0.00,0.00,0.00,10.48,Google Ads,A3466,2026-09-07T07:48:42.882130
2468,20241110,12,11,2612,0,0,236.27,0,0,1473.00,0.0000,0.00,0.00,0.00,6.23,Google Ads,A3467,2026-09-07T07:48:42.882130
2469,20241125,12,11,2612,0,0,234.71,0,0,1903.00,0.0000,0.00,0.00,0.00,8.11,Google Ads,A3468,2026-09-07T07:48:42.882130
2470,20241108,14,11,2612,0,0,246.64,0,0,1105.00,0.0000,0.00,0.00,0.00,4.48,Google Ads,A3469,2026-09-07T07:48:42.882130
2471,20241107,11,11,2612,0,0,203.57,0,0,1724.00,0.0000,0.00,0.00,0.00,8.47,Google Ads,A3470,2026-09-07T07:48:42.882130
2472,20241124,11,11,2612,0,0,198.90,0,0,1553.00,0.0000,0.00,0.00,0.00,7.81,Google Ads,A3471,2026-09-07T07:48:42.882130
2473,20241120,4,11,2612,0,0,199.43,0,0,1253.00,0.0000,0.00,0.00,0.00,6.28,Google Ads,A3472,2026-09-07T07:48:42.882130
2474,20241130,17,11,2612,0,0,219.64,0,0,1958.00,0.0000,0.00,0.00,0.00,8.91,Google Ads,A3473,2026-09-07T07:48:42.882130
2475,20241128,18,11,2612,0,0,209.37,0,0,1937.00,0.0000,0.00,0.00,0.00,9.25,Google Ads,A3474,2026-09-07T07:48:42.882130
2476,20241124,14,11,2612,0,0,245.59,0,0,1321.00,0.0000,0.00,0.00,0.00,5.38,Google Ads,A3475,2026-09-07T07:48:42.882130
2477,20241118,5,11,2612,0,0,0.00,0,0,1217.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3476,2026-09-07T07:48:42.882130
2478,20241117,3,11,2612,0,0,185.60,0,0,1517.00,0.0000,0.00,0.00,0.00,8.17,Google Ads,A3477,2026-09-07T07:48:42.882130
2479,20241115,5,11,2612,0,0,199.81,0,0,1672.00,0.0000,0.00,0.00,0.00,8.37,Google Ads,A3478,2026-09-07T07:48:42.882130
2480,20241123,3,11,2612,0,0,186.22,0,0,1218.00,0.0000,0.00,0.00,0.00,6.54,Google Ads,A3479,2026-09-07T07:48:42.882130
2481,20241102,14,11,2612,0,0,216.07,0,0,1323.00,0.0000,0.00,0.00,0.00,6.12,Google Ads,A3480,2026-09-07T07:48:42.882130
2482,20241130,4,11,2612,0,0,189.43,0,0,1319.00,0.0000,0.00,0.00,0.00,6.96,Google Ads,A3481,2026-09-07T07:48:42.882130
2483,20241111,5,11,2612,0,0,233.46,0,0,1138.00,0.0000,0.00,0.00,0.00,4.87,Google Ads,A3482,2026-09-07T07:48:42.882130
2484,20241109,2,11,2612,0,0,220.04,0,0,1034.00,0.0000,0.00,0.00,0.00,4.70,Google Ads,A3483,2026-09-07T07:48:42.882130
2485,20241116,8,11,2612,0,0,235.64,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3484,2026-09-07T07:48:42.882130
2486,20241114,2,11,2612,0,0,238.98,0,0,1271.00,0.0000,0.00,0.00,0.00,5.32,Google Ads,A3485,2026-09-07T07:48:42.882130
2487,20241125,14,11,2612,0,0,213.94,0,0,1511.00,0.0000,0.00,0.00,0.00,7.06,Google Ads,A3486,2026-09-07T07:48:42.882130
2488,20241114,1,11,2612,0,0,212.05,0,0,1471.00,0.0000,0.00,0.00,0.00,6.94,Google Ads,A3487,2026-09-07T07:48:42.882130
2489,20241110,3,11,2612,0,0,233.35,0,0,1106.00,0.0000,0.00,0.00,0.00,4.74,Google Ads,A3488,2026-09-07T07:48:42.882130
2490,20241109,3,11,2612,0,0,192.69,0,0,1028.00,0.0000,0.00,0.00,0.00,5.33,Google Ads,A3489,2026-09-07T07:48:42.882130
2491,20241122,9,11,2612,0,0,182.49,0,0,1493.00,0.0000,0.00,0.00,0.00,8.18,Google Ads,A3490,2026-09-07T07:48:42.882130
2492,20241111,18,11,2612,0,0,187.79,0,0,1915.00,0.0000,0.00,0.00,0.00,10.20,Google Ads,A3491,2026-09-07T07:48:42.882130
2493,20241113,4,11,2612,0,0,200.98,0,0,1773.00,0.0000,0.00,0.00,0.00,8.82,Google Ads,A3492,2026-09-07T07:48:42.882130
2494,20241110,14,11,2612,0,0,233.01,0,0,2000.00,0.0000,0.00,0.00,0.00,8.58,Google Ads,A3493,2026-09-07T07:48:42.882130
2495,20241116,2,11,2612,0,0,188.45,0,0,1539.00,0.0000,0.00,0.00,0.00,8.17,Google Ads,A3494,2026-09-07T07:48:42.882130
2496,20241112,17,11,2612,0,0,237.92,0,0,1906.00,0.0000,0.00,0.00,0.00,8.01,Google Ads,A3495,2026-09-07T07:48:42.882130
2497,20241121,6,11,2612,0,0,180.11,0,0,1293.00,0.0000,0.00,0.00,0.00,7.18,Google Ads,A3496,2026-09-07T07:48:42.882130
2498,20241114,16,11,2612,0,0,0.00,0,0,1697.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3497,2026-09-07T07:48:42.882130
2499,20241126,17,11,2612,0,0,228.68,0,0,1114.00,0.0000,0.00,0.00,0.00,4.87,Google Ads,A3498,2026-09-07T07:48:42.882130
2500,20241109,2,11,2612,0,0,181.87,0,0,1965.00,0.0000,0.00,0.00,0.00,10.80,Google Ads,A3499,2026-09-07T07:48:42.882130
2501,20241105,14,11,2612,0,0,248.77,0,0,1806.00,0.0000,0.00,0.00,0.00,7.26,Google Ads,A3500,2026-09-07T07:48:42.882130
2502,20241120,11,11,2612,0,0,227.73,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3501,2026-09-07T07:48:42.882130
2503,20241117,8,11,2612,0,0,190.66,0,0,1562.00,0.0000,0.00,0.00,0.00,8.19,Google Ads,A3502,2026-09-07T07:48:42.882130
2504,20241119,6,11,2612,0,0,211.65,0,0,1857.00,0.0000,0.00,0.00,0.00,8.77,Google Ads,A3503,2026-09-07T07:48:42.882130
2505,20241116,3,11,2612,0,0,180.42,0,0,1011.00,0.0000,0.00,0.00,0.00,5.60,Google Ads,A3504,2026-09-07T07:48:42.882130
2506,20241102,17,11,2612,0,0,198.73,0,0,1195.00,0.0000,0.00,0.00,0.00,6.01,Google Ads,A3505,2026-09-07T07:48:42.882130
2507,20241103,6,11,2612,0,0,204.53,0,0,1773.00,0.0000,0.00,0.00,0.00,8.67,Google Ads,A3506,2026-09-07T07:48:42.882130
2508,20241118,17,11,2612,0,0,188.79,0,0,1181.00,0.0000,0.00,0.00,0.00,6.26,Google Ads,A3507,2026-09-07T07:48:42.882130
2509,20241125,16,11,2612,0,0,190.77,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3508,2026-09-07T07:48:42.882130
2510,20241116,12,11,2612,0,0,210.63,0,0,1756.00,0.0000,0.00,0.00,0.00,8.34,Google Ads,A3509,2026-09-07T07:48:42.882130
2511,20241121,18,11,2612,0,0,242.31,0,0,1220.00,0.0000,0.00,0.00,0.00,5.03,Google Ads,A3510,2026-09-07T07:48:42.882130
2512,20241106,6,11,2612,0,0,186.63,0,0,1407.00,0.0000,0.00,0.00,0.00,7.54,Google Ads,A3511,2026-09-07T07:48:42.882130
2513,20241114,13,11,2612,0,0,214.16,0,0,1563.00,0.0000,0.00,0.00,0.00,7.30,Google Ads,A3512,2026-09-07T07:48:42.882130
2514,20241116,17,11,2612,0,0,231.80,0,0,1126.00,0.0000,0.00,0.00,0.00,4.86,Google Ads,A3513,2026-09-07T07:48:42.882130
2515,20241103,3,11,2612,0,0,206.20,0,0,1690.00,0.0000,0.00,0.00,0.00,8.20,Google Ads,A3514,2026-09-07T07:48:42.882130
2516,20241109,15,11,2612,0,0,228.05,0,0,1025.00,0.0000,0.00,0.00,0.00,4.49,Google Ads,A3515,2026-09-07T07:48:42.882130
2517,20241105,11,11,2612,0,0,232.28,0,0,1644.00,0.0000,0.00,0.00,0.00,7.08,Google Ads,A3516,2026-09-07T07:48:42.882130
2518,20241117,5,11,2612,0,0,215.87,0,0,1238.00,0.0000,0.00,0.00,0.00,5.73,Google Ads,A3517,2026-09-07T07:48:42.882130
2519,20241117,7,11,2612,0,0,192.84,0,0,1259.00,0.0000,0.00,0.00,0.00,6.53,Google Ads,A3518,2026-09-07T07:48:42.882130
2520,20241106,13,11,2612,0,0,204.43,0,0,1579.00,0.0000,0.00,0.00,0.00,7.72,Google Ads,A3519,2026-09-07T07:48:42.882130
2521,20241123,8,11,2612,0,0,208.69,0,0,1628.00,0.0000,0.00,0.00,0.00,7.80,Google Ads,A3520,2026-09-07T07:48:42.882130
2522,20241123,13,11,2612,0,0,183.26,0,0,1986.00,0.0000,0.00,0.00,0.00,10.84,Google Ads,A3521,2026-09-07T07:48:42.882130
2523,20241122,12,11,2612,0,0,0.00,0,0,1384.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A3522,2026-09-07T07:48:42.882130
